0 0
1 111
2 118
3 125
4 130
5 134
6 135
7 136
8 137
9 139
10 141
11 142
12 143
13 144
14 145
15 145
16 147
17 148
18 148
19 148
20 149
21 151
22 151
23 152
24 152
25 152
26 152
27 152
28 152
29 153
30 153
31 155
32 155
33 156
34 157
35 157
36 158
37 159
38 159
39 159
40 159
41 159
42 159
43 159
44 161
45 161
46 161
47 161
48 161
49 161
50 161
51 162
52 162
53 163
54 163
55 163
56 163
57 163
58 163
59 163
60 163
