15 0.26
22 0.72
29 1.90
36 2.91
43 7.09
50 12.85
57 19.86
64 31.48
71 47.94
78 75.02
85 116.71
92 162.05
99 256.88
106 377.48
113 1543.84
120 830.17
127 2143.40
134 2193.65
