0 5
1 105
2 115
3 121
4 124
5 125
6 128
7 130
8 130
9 134
10 135
11 136
12 138
13 139
14 140
15 140
16 140
17 142
18 142
19 142
20 143
21 143
22 143
23 144
24 144
25 144
26 144
27 144
28 145
29 145
30 145
31 145
32 145
33 147
34 147
35 147
36 147
37 147
38 147
39 147
40 147
41 147
42 147
43 147
44 147
45 147
46 147
47 147
48 147
49 147
50 147
51 147
52 147
53 147
54 147
55 148
56 149
57 149
58 149
59 149
60 149
