0 3
1 111
2 119
3 126
4 130
5 133
6 136
7 136
8 139
9 141
10 144
11 144
12 144
13 144
14 144
15 144
16 144
17 148
18 150
19 150
20 151
21 151
22 151
23 153
24 154
25 154
26 156
27 157
28 157
29 157
30 157
31 157
32 159
33 159
34 160
35 160
36 160
37 160
38 160
39 160
40 160
41 160
42 160
43 160
44 160
45 160
46 161
47 161
48 161
49 162
50 162
51 162
52 162
53 162
54 162
55 162
56 162
57 163
58 163
59 164
60 164
