15 0.35
22 0.94
29 2.46
36 3.56
43 9.11
50 16.20
57 25.00
64 38.48
71 57.88
78 91.51
85 141.10
92 193.96
99 309.44
106 449.49
113 1645.44
120 901.95
127 2259.65
134 2385.74
