0 5
1 79
2 86
3 90
4 94
5 99
6 100
7 103
8 103
9 105
10 106
11 108
12 108
13 109
14 111
15 113
16 114
17 115
18 115
19 115
20 116
21 117
22 118
23 118
24 118
25 118
26 118
27 118
28 118
29 118
30 118
31 118
32 118
33 118
34 118
35 118
36 118
37 120
38 122
39 122
40 122
41 122
42 123
43 123
44 123
45 124
46 124
47 124
48 124
49 124
50 124
51 125
52 125
53 125
54 125
55 125
56 125
57 125
58 125
59 125
60 125
