0 0
1 114
2 128
3 134
4 135
5 137
6 138
7 142
8 142
9 142
10 142
11 142
12 143
13 144
14 144
15 144
16 145
17 145
18 146
19 146
20 146
21 146
22 146
23 146
24 146
25 146
26 146
27 148
28 149
29 149
30 149
31 149
32 149
33 149
34 149
35 149
36 149
37 150
38 150
39 150
40 150
41 151
42 151
43 151
44 151
45 152
46 152
47 152
48 152
49 152
50 152
51 152
52 152
53 152
54 152
55 152
56 152
57 152
58 152
59 152
60 152
