0 0
1 123
2 139
3 144
4 148
5 149
6 151
7 152
8 155
9 157
10 160
11 161
12 162
13 163
14 164
15 165
16 165
17 165
18 165
19 165
20 166
21 167
22 168
23 169
24 169
25 170
26 170
27 170
28 171
29 171
30 172
31 172
32 172
33 173
34 173
35 174
36 174
37 174
38 174
39 174
40 176
41 176
42 176
43 176
44 176
45 176
46 176
47 176
48 176
49 176
50 176
51 176
52 176
53 178
54 178
55 178
56 179
57 179
58 179
59 180
60 180
