0 3
1 113
2 127
3 132
4 135
5 138
6 142
7 144
8 145
9 145
10 150
11 151
12 153
13 154
14 154
15 155
16 156
17 156
18 156
19 157
20 158
21 158
22 158
23 159
24 160
25 160
26 162
27 162
28 164
29 165
30 165
31 166
32 166
33 167
34 168
35 169
36 169
37 169
38 169
39 169
40 169
41 170
42 170
43 170
44 172
45 172
46 172
47 173
48 173
49 173
50 174
51 174
52 174
53 174
54 174
55 175
56 175
57 175
58 175
59 175
60 175
